"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"RUS","TRADEGOOD","EXP","BLN_USD","M","2011-04",45.90409,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2011-05",44.23274,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2011-06",43.8709,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2011-07",42.68078,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2011-08",43.18927,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2011-09",42.05151,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2011-10",44.30991,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2011-11",44.84995,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2011-12",44.85129,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2012-01",46.35726,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2012-02",48.15005,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2012-03",45.21608,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2012-04",44.83778,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2012-05",44.99755,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2012-06",41.92461,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2012-07",41.82314,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2012-08",40.91894,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2012-09",43.69637,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2012-10",43.91293,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2012-11",43.43172,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2012-12",43.7261,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2013-01",44.30703,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2013-02",45.37637,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2013-03",43.55701,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2013-04",43.39974,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2013-05",40.65756,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2013-06",43.61853,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2013-07",43.44987,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2013-08",43.17737,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2013-09",44.53889,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2013-10",41.00262,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2013-11",45.45176,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2013-12",43.76659,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2014-01",45.21959,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2014-02",39.87219,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2014-03",45.92082,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2014-04",46.62957,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2014-05",44.63581,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2014-06",41.42915,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2014-07",46.09451,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2014-08",43.06907,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2014-09",37.14151,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2014-10",39.05937,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2014-11",36.29052,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2014-12",32.91949,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2015-01",32.57063,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2015-02",32.3291,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2015-03",31.54602,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2015-04",30.43922,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2015-05",31.93238,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2015-06",29.97845,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2015-07",27.60826,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2015-08",26.20067,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2015-09",25.53744,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2015-10",25.82298,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2015-11",24.50402,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2015-12",24.48405,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2016-01",20.24842,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2016-02",21.91266,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2016-03",21.76228,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2016-04",22.23283,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2016-05",22.82252,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2016-06",24.00274,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2016-07",24.03344,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2016-08",23.41563,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2016-09",24.41675,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2016-10",24.1818,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2016-11",24.9934,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2016-12",26.82626,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2017-01",28.81468,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2017-02",27.97101,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2017-03",29.2644,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2017-04",27.31946,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2017-05",29.10156,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2017-06",29.68604,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2017-07",26.82937,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2017-08",29.60346,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2017-09",29.97636,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2017-10",30.15674,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2017-11",31.32284,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2017-12",32.40551,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2018-01",36.84167,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2018-02",33.65105,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2018-03",34.927,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2018-04",37.16681,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2018-05",38.38606,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2018-06",37.6629,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2018-07",36.92896,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2018-08",38.29956,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2018-09",38.04348,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2018-10",38.52631,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2018-11",37.39035,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2018-12",35.62789,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2019-01",33.58115,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2019-02",37.03823,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2019-03",36.06388,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2019-04",37.42526,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2019-05",34.84081,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2019-06",34.69731,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2019-07",35.37365,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2019-08",35.98527,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2019-09",33.88963,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2019-10",34.36087,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2019-11",33.61386,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2019-12",33.05647,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2020-01",32.90733,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2020-02",30.74656,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2020-03",28.59478,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2020-04",25.71672,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2020-05",23.95325,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2020-06",25.46883,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2020-07",26.15052,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2020-08",24.99329,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2020-09",28.62528,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2020-10",26.74303,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2020-11",27.86912,
"RUS","TRADEGOOD","EXP","BLN_USD","M","2020-12",28.81937,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2016-05",16.852,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2016-06",16.02667,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2016-07",15.34907,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2016-08",16.1159,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2016-09",15.32293,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2016-10",17.95554,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2016-11",16.39175,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2016-12",18.14396,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2017-01",18.53399,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2017-02",17.66934,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2017-03",19.00695,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2017-04",17.90621,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2017-05",16.99399,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2017-06",15.69401,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2017-07",17.10819,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2017-08",18.16501,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2017-09",17.07038,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2017-10",20.49665,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2017-11",21.51613,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2017-12",21.58475,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2018-01",22.53201,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2018-02",20.77274,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2018-03",21.98581,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2018-04",23.90675,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2018-05",25.70653,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2018-06",25.34513,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2018-07",26.29249,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2018-08",24.68209,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2018-09",25.94052,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2018-10",28.24,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2018-11",25.02846,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2018-12",24.10216,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2019-01",22.8649,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2019-02",20.66513,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2019-03",22.96659,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2019-04",23.88643,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2019-05",23.12205,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2019-06",20.57948,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2019-07",21.84028,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2019-08",20.43809,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2019-09",20.62129,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2019-10",20.46982,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2019-11",21.55568,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2019-12",22.89033,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2020-01",22.14408,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2020-02",17.6809,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2020-03",12.93336,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2020-04",9.897508,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2020-05",9.734957,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2020-06",11.5973,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2020-07",13.63687,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2020-08",15.30019,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2020-09",14.21773,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2020-10",15.41276,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2020-11",15.50715,
"SAU","TRADEGOOD","EXP","BLN_USD","M","2020-12",17.28567,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1998-01",2.383471,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1998-02",2.465142,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1998-03",2.173052,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1998-04",2.114435,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1998-05",2.477643,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1998-06",2.149189,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1998-07",2.036884,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1998-08",1.92652,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1998-09",2.225795,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1998-10",2.087452,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1998-11",2.300122,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1998-12",2.096907,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1999-01",2.521195,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1999-02",2.069551,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1999-03",2.230828,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1999-04",2.005344,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1999-05",2.166296,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1999-06",2.229519,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1999-07",2.176151,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1999-08",1.881654,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1999-09",2.244111,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1999-10",2.360592,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1999-11",2.286216,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","1999-12",2.562677,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2000-01",2.596617,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2000-02",2.553428,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2000-03",2.43067,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2000-04",2.437649,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2000-05",2.416277,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2000-06",2.416226,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2000-07",2.427826,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2000-08",2.614448,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2000-09",2.25122,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2000-10",2.670503,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2000-11",1.916742,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2000-12",3.308054,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2001-01",2.854528,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2001-02",2.441721,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2001-03",2.51677,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2001-04",2.577471,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2001-05",2.62286,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2001-06",2.724649,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2001-07",2.411809,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2001-08",2.526613,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2001-09",2.199902,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2001-10",2.153035,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2001-11",2.251255,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2001-12",2.000243,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2002-01",2.130196,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2002-02",2.324016,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2002-03",2.465631,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2002-04",2.437462,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2002-05",2.625598,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2002-06",2.471677,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2002-07",2.409396,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2002-08",2.526877,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2002-09",2.184472,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2002-10",2.798883,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2002-11",2.567919,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2002-12",2.71972,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2003-01",2.824514,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2003-02",3.045448,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2003-03",2.950797,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2003-04",2.946559,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2003-05",2.909623,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2003-06",2.891127,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2003-07",2.993005,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2003-08",3.14476,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2003-09",3.107919,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2003-10",3.141398,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2003-11",3.071906,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2003-12",3.378975,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2004-01",3.240742,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2004-02",3.521696,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2004-03",3.605333,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2004-04",3.517286,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2004-05",3.688608,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2004-06",3.714779,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2004-07",3.864206,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2004-08",3.307727,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2004-09",4.032738,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2004-10",3.68326,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2004-11",4.35071,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2004-12",4.949421,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2005-01",4.463709,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2005-02",4.153452,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2005-03",4.232009,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2005-04",4.65114,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2005-05",4.350813,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2005-06",4.20574,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2005-07",4.113848,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2005-08",4.27846,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2005-09",4.447798,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2005-10",3.91036,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2005-11",4.351574,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2005-12",4.775606,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2006-01",4.188199,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2006-02",4.687898,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2006-03",4.432888,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2006-04",4.839539,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2006-05",4.609212,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2006-06",4.696337,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2006-07",4.841827,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2006-08",4.966681,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2006-09",5.004574,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2006-10",4.983226,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2006-11",5.275362,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2006-12",5.513641,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2007-01",4.884746,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2007-02",5.630874,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2007-03",5.512105,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2007-04",5.733718,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2007-05",5.907613,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2007-06",5.671954,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2007-07",5.745915,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2007-08",5.644855,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2007-09",5.751899,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2007-10",5.688984,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2007-11",6.812171,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2007-12",6.662607,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2008-01",6.462999,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2008-02",6.177015,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2008-03",6.616868,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2008-04",7.136988,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2008-05",7.269907,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2008-06",7.302034,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2008-07",7.387438,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2008-08",8.152143,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2008-09",7.24774,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2008-10",6.274447,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2008-11",5.394333,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2008-12",4.832867,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2009-01",4.365848,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2009-02",4.738869,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2009-03",4.709696,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2009-04",4.695725,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2009-05",5.059795,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2009-06",4.972982,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2009-07",5.147761,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2009-08",5.27423,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2009-09",5.781817,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2009-10",5.686582,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2009-11",5.934536,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2009-12",6.020916,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2010-01",6.854353,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2010-02",6.441692,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2010-03",7.214959,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2010-04",7.130259,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2010-05",7.137562,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2010-06",7.471705,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2010-07",7.88798,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2010-08",7.490847,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2010-09",7.885878,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2010-10",8.677108,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2010-11",8.157467,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2010-12",8.644714,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2011-01",8.843269,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2011-02",8.559573,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2011-03",9.066393,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2011-04",9.709077,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2011-05",9.056796,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2011-06",9.416571,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2011-07",9.409946,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2011-08",9.330746,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2011-09",9.576878,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2011-10",8.726056,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2011-11",8.650952,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2011-12",8.65544,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2012-01",8.7543,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2012-02",8.99754,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2012-03",8.930449,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2012-04",8.46734,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2012-05",8.451269,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2012-06",8.213289,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2012-07",8.23292,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2012-08",8.276537,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2012-09",7.935104,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2012-10",7.562485,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2012-11",7.966024,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2012-12",8.136866,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2013-01",8.079583,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2013-02",8.490978,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2013-03",8.038014,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2013-04",8.838903,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2013-05",7.860489,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2013-06",7.702397,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2013-07",8.021827,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2013-08",7.962628,
"ZAF","TRADEGOOD","EXP","BLN_USD","M","2013-09",7.42137,
